block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
140165	06efda375ea056f366f00bbfafe52746be086442afbc66509ba2c98083a317b2	2011-08-09 00:13:47	135	540	1	0	1	0	1	1	0	0	5008739577	387.6764	0	0	0	0	0	0	0
140165	be3fcfd24107a12e29623340f1f96b40d59a0dae027cd989d3d3a42d25db7320	2011-08-09 00:13:47	619	2476	1	0	0	0	3	2	3008000000	232.8192	3008000000	232.8192	0	0	0	0	0	0	2702.1881611111
140165	269944833cb3347e8989e41307f39f4eb7511e970cd78457386eb5993612cd4d	2011-08-09 00:13:47	2420	9680	1	0	0	0	13	2	5501000000	425.7774	5501000000	425.7774	0	0	0	0	0	0	3773.1017721065
140165	4a9729ad6b0073acecc30d2601c9c3de49b9b1f9ace50c186f516e424e689d85	2011-08-09 00:13:47	257	1028	1	0	0	0	1	2	2564765750000	198512.8594	2564765750000	198512.8594	0	0	0	0	0	0	0
140165	f1e6fce528a0f5bb677fd8ca625afbd18bf13dce9cf4000790b73ab18e713fdf	2011-08-09 00:13:47	257	1028	1	0	0	0	1	2	1195649315443	92543.2578	1195649315443	92543.2578	0	0	0	0	0	0	0
140165	8d2ac9ba25cbef4926a9254d90f1dbc269a3ad45edf7be327de4e96e9387925a	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	27747350646	2147.6448	27747350646	2147.6448	0	0	0	0	0	0	0
140165	e4cf032c70dc5804d97223f8f07e75ba9623f932a610987545b729de3fba3a59	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	1118954378029	86607.0625	1118954378029	86607.0625	0	0	0	0	0	0	0
140165	0ac104f4b724710ac14c7fcacefb525ae0269e277f2b1d3011e115b8e3973c69	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	998881872026	77313.4531	998881872026	77313.4531	0	0	0	0	0	0	0
140165	df94e3ebc9ac3158db0d3c543374c61345fb1dd13a3a358f6ffafbe66461c1ff	2011-08-09 00:13:47	436	1744	1	0	0	0	2	2	2332000000	180.4968	2332000000	180.4968	0	0	0	0	0	0	87.937332407407
140165	7f6ba75ebb778728051435424bfd65ae96cb1e308a1593a489666a8ad2971ed5	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	133170224	10.3074	133170224	10.3074	0	0	0	0	0	0	41.761072494533
140165	d1d04058365ea327d680c07544f21c01488c8dd0bb53c959842b2bb86cf3ea9b	2011-08-09 00:13:47	257	1028	1	0	0	0	1	2	119091256	9.2177	119091256	9.2177	0	0	0	0	0	0	37.178580943137
140165	7777825d14b2b542736b359780d2f522eeb27f20145232b38cb7e941ece137be	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	134046743	10.3752	134046743	10.3752	0	0	0	0	0	0	36.60031509062
140165	5435e1491a7e209571c5a3519bf0a54bb7725d140c5ce3c3ae1d8086196f1caa	2011-08-09 00:13:47	225	900	1	0	0	0	1	1	300000000	23.22	300000000	23.22	0	0	0	0	0	0	21.982465277778
140165	8cb858ccf8e206e9a6a4852f4c3221667c802467fced3988224227f29a5b4a0d	2011-08-09 00:13:47	436	1744	1	0	0	0	2	2	115622943	8.9492	115622943	8.9492	0	0	0	0	0	0	34.154547132153
140165	83e85296564f99fc9ce1843c985ffb65dd67c1d530953b9b18e5cb55f77cd513	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	898000000	69.5052	898000000	69.5052	0	0	0	0	0	0	21.767353703704
140165	085a5d279e982be7f39674fc450ba2359f66d4d815920a23c2a28c24fe622383	2011-08-09 00:13:47	259	1036	1	0	0	0	1	2	231566681797	17923.2598	231566681797	17923.2598	0	0	0	0	0	0	0
140165	b2c091f709fb4f7ba9b5e9759db42e0aa4a51af05750cde084cbfce561976809	2011-08-09 00:13:47	258	1032	1	0	0	0	1	2	58559000000	4532.4663	58558000000	4532.3892	1000000	0.0774	3875970	0.3	968992	0.075	0
140165	ff42fdbde0ccde1d9da54cbcd41a43bd55e5f76f792de84e148defd24089253a	2011-08-09 00:13:47	617	2468	1	0	0	0	3	2	143070656	11.0737	143020656	11.0698	50000	0.0039	81037.3	0.0063	20259.3	0.0016	26.721293607794
