block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
25137	93b74a74b199104e765296957fd093cc8a1a1d53ae05f83e425a2ed9280fb0ab	2009-10-17 00:19:38	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25138	d8b68520398c44d3dee363e96a58fa2a18a6716353264b35e4876b70890a461a	2009-10-17 00:25:43	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25139	46d848ddd816d00df3cb3c379750cbc3e8fe7aa860991186b46d0b561b5b911c	2009-10-17 00:28:24	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25140	74a8e9e0ac24d78e681136a1d1f2cec3393aac58a3456aabb108d7cca2f64071	2009-10-17 00:33:33	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25141	3b2b09eea1efa289e177d7f94346de0bd3f46042164dbe49703861dd5f04a076	2009-10-17 00:55:16	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25142	31c29211d4489833294008e1ecfde045ea6278cf9d5d8931ff1e3d000bec31fb	2009-10-17 01:43:13	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25143	0215297ed77962e08f04e6fef8af4a14bcf5745d4e44112e4f7ae847dca50582	2009-10-17 02:10:45	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25144	20440933f0326436f7d4b46073ee93bb597bfe09c59951163a10834951ced0a7	2009-10-17 02:33:11	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25145	e2edefc010e793ed9de7e96786bcb06fd1972da56e092af8cca51193ed1a1442	2009-10-17 02:52:25	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25146	46120e25e7061fbc0b2588136a5610aa82f490223a31088f45d0469b031b5210	2009-10-17 04:25:32	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25147	390831de4030b61386fd2de05d3023e303abcbd7acd1de433470aa772e751832	2009-10-17 06:05:43	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25148	732bf38b3594a9cdfa98b7430c4fd3867e7534e6cd82b26e89bb99fefd09b2a2	2009-10-17 06:23:53	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25149	65a928a19f60115483974c3b657a4d20be8570cd83d5f4bd056eb034ef733eff	2009-10-17 06:22:03	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25150	f3e7f62e3d01053d61047c6055f61bff37931ed4c57c7b7032964aa2df78e9e2	2009-10-17 06:31:52	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25151	96951acaa186c59cf1363f32e17ea2a5f3accf5448846b7a733199c66b3c9312	2009-10-17 06:32:14	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25152	465c55a954f38216618b7aac1e06dc0f553e39b6ab26f35872de51cee7415139	2009-10-17 07:56:15	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25153	53e828cb15714dfd3d2713ee115d0fdc5032cba6d44c203cb64d8c00411bf54c	2009-10-17 08:07:27	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25154	0875e14013a9c3b90a031a250cd56cbe6b17fe3f6bf888fac541e14593753c98	2009-10-17 08:16:28	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25155	829da3e81b183dde85333ce9f806992ea12ed9beff3c53a47a2f86a1b8f99aa8	2009-10-17 08:37:14	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25156	ac3bd0d9bbad5a3a2b2dc4ba67e5ca6a02868a6922b59b46de5b9977e319b4e4	2009-10-17 09:06:38	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25157	0ae2e07b46332c01b14f5dccc26579d4c91c27ad504b961c77660b1bbefb6018	2009-10-17 09:05:16	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25158	c97e9a530931161d2c1ac70cf9ebcf3fd650656c57df2c06883b0cd0d3bd32fd	2009-10-17 09:20:13	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25159	a58a4106565274844049d7543d7b3881f5e8a886a007b416a3ead77ea79fdf75	2009-10-17 09:44:14	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25160	d14791f902bc3bdce2b50263f3649dcd9e6634c6d050219f8710164740633c2b	2009-10-17 09:59:01	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25161	7462f08052e284bbf739bbc119602dfc0bcc23315117925c7ef3163eff9dbae1	2009-10-17 10:07:17	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25162	6cf4394acf721e25e1c50847eb1f8d115b370c53fce0f549adc5112417c5be7a	2009-10-17 10:17:43	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25163	097e9d8c0ed8fece853cb993409bd1623ab93b56e01bcbc98a6358541076a8e8	2009-10-17 11:13:58	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
25164	b8585ea714c78ba1bbf70d35576781f743482c54302d00702a1a0109d3b0093e	2009-10-17 11:34:11	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
